9.236214756965637207e-01
9.693552255630493164e-01
6.964734196662902832e-01
8.406658172607421875e-01
9.970340728759765625e-01
9.999986886978149414e-01
9.607957601547241211e-01
9.998483657836914062e-01
9.989375472068786621e-01
9.996423721313476562e-01
9.863947629928588867e-01
9.992645382881164551e-01
9.527691006660461426e-01
9.996914863586425781e-01
9.998041987419128418e-01
9.960582256317138672e-01
9.993585944175720215e-01
9.999284744262695312e-01
9.992859959602355957e-01
9.971831440925598145e-01
9.999871253967285156e-01
9.997255206108093262e-01
9.976164102554321289e-01
9.973528385162353516e-01
9.931243062019348145e-01
9.904690384864807129e-01
8.200378417968750000e-01
8.936361670494079590e-01
9.933678507804870605e-01
9.870883226394653320e-01
9.977266192436218262e-01
8.794057369232177734e-01
9.663827419281005859e-01
5.036477446556091309e-01
9.930033087730407715e-01
9.993860721588134766e-01
9.412409067153930664e-01
9.983274340629577637e-01
9.667944908142089844e-01
9.985592961311340332e-01
9.997035861015319824e-01
9.990183115005493164e-01
9.950971007347106934e-01
9.214368462562561035e-01
9.850425720214843750e-01
9.995483756065368652e-01
8.813639879226684570e-01
9.989325404167175293e-01
8.490847349166870117e-01
9.963758587837219238e-01
9.995636343955993652e-01
9.890077114105224609e-01
9.998941421508789062e-01
9.957684278488159180e-01
9.984488487243652344e-01
9.694073200225830078e-01
9.833595752716064453e-01
9.885668754577636719e-01
9.966197013854980469e-01
9.998682737350463867e-01
9.929366707801818848e-01
8.943783640861511230e-01
9.416379332542419434e-01
8.842889070510864258e-01
9.998952150344848633e-01
9.993041753768920898e-01
9.968820810317993164e-01
7.064052820205688477e-01
9.994336962699890137e-01
9.843593239784240723e-01
9.998766183853149414e-01
9.997913241386413574e-01
9.979110360145568848e-01
9.859872460365295410e-01
9.992877840995788574e-01
9.901031255722045898e-01
9.886332154273986816e-01
9.810529351234436035e-01
9.999537467956542969e-01
9.997413754463195801e-01
9.996458292007446289e-01
9.986914992332458496e-01
9.984631538391113281e-01
9.999459981918334961e-01
9.938558936119079590e-01
